id_municipio,sigla_uf,regiao,taxa_alfabetizacao,prob_risco
3204807,ES,Sudeste,62.35,0.014957235592167011
3132404,MG,Sudeste,79.1,0.014955512564950904
3149101,MG,Sudeste,85.5,0.014944956444116444
4215075,SC,Sul,72.07,0.014942225146655485
3128808,MG,Sudeste,58.58,0.014924542614081526
3521903,SP,Sudeste,82.74,0.014868387074850668
4125753,PR,Sul,80.66,0.014865844902555785
4127858,PR,Sul,75.42,0.014855411087971995
5216403,GO,Centro-Oeste,67.88,0.014848952738891419
3204005,ES,Sudeste,85.86,0.014813584393423713
2205151,PI,Nordeste,84.31,0.014757496075785154
3140704,MG,Sudeste,75.26,0.014744009248263515
4120606,PR,Sul,82.91,0.01470850000673932
3202504,ES,Sudeste,81.16,0.014702701905933856
4101002,PR,Sul,70.06,0.014695538560445363
4113007,PR,Sul,66.03,0.014682550847948549
5106802,MT,Centro-Oeste,74.29,0.014666081026176284
3168804,MG,Sudeste,68.34,0.014581873167137473
5220686,GO,Centro-Oeste,77.79,0.01458036324638926
3123528,MG,Sudeste,71.43,0.01456910870015275
3118502,MG,Sudeste,38.89,0.014548269457202856
3117603,MG,Sudeste,100.0,0.014542405651930235
3157708,MG,Sudeste,58.13,0.014538789301491996
4105409,PR,Sul,70.85,0.014526862833904355
4112405,PR,Sul,80.87,0.014511251107895027
3305133,RJ,Sudeste,80.39,0.014506092504449007
3147956,MG,Sudeste,97.25,0.014504322830124008
2311355,CE,Nordeste,88.46,0.01447229013577611
3528304,SP,Sudeste,93.95,0.014456907987845463
3158953,MG,Sudeste,69.95,0.014393441145193267
5200134,GO,Centro-Oeste,81.48,0.0143028120410424
3112059,MG,Sudeste,65.99,0.0142684346815617
5212105,GO,Centro-Oeste,67.17,0.014253229110024685
2301208,CE,Nordeste,90.87,0.014229188238172319
4125605,PR,Sul,70.57,0.014213876773310739
4207601,SC,Sul,84.43,0.014175099603030785
3102506,MG,Sudeste,73.86,0.014114435099126575
4113502,PR,Sul,73.8,0.014093590273948213
4108551,PR,Sul,74.07,0.014060284568333917
3130002,MG,Sudeste,83.33,0.01404887666577158
3532702,SP,Sudeste,80.24,0.014021166600172686
4116505,PR,Sul,43.75,0.014019479124601308
3157906,MG,Sudeste,60.93,0.013970456436562757
4108106,PR,Sul,78.57,0.01394988781946567
2610202,PE,Nordeste,94.53,0.013931015153599237
1101203,RO,Norte,69.17,0.013904063111972396
3155504,MG,Sudeste,60.21,0.013900636801613004
3147204,MG,Sudeste,69.21,0.013874767013707105
3116308,MG,Sudeste,92.31,0.013852396646790974
2313807,CE,Nordeste,82.16,0.01384941371979853
3107901,MG,Sudeste,68.27,0.013823539957474597
3203346,ES,Sudeste,86.57,0.01380163481443429
3205150,ES,Sudeste,61.4,0.013798241634383911
3204351,ES,Sudeste,83.06,0.01375671541759476
3166006,MG,Sudeste,86.42,0.013709890675080938
3546108,SP,Sudeste,100.0,0.013694897502159057
5208707,GO,Centro-Oeste,69.49,0.013642910875205425
3171907,MG,Sudeste,70.97,0.013636464370508661
3139003,MG,Sudeste,87.02,0.01363415503502927
3131307,MG,Sudeste,70.92,0.013596872308357995
3205036,ES,Sudeste,72.05,0.013591576023996617
3125101,MG,Sudeste,69.33,0.013586889135990569
4116109,PR,Sul,78.01,0.013527901322811503
3118106,MG,Sudeste,60.49,0.013501055903050839
3200904,ES,Sudeste,87.39,0.013483252725150005
5107750,MT,Centro-Oeste,97.49,0.013477034027145639
4104501,PR,Sul,79.5,0.013442229278393461
3131901,MG,Sudeste,80.44,0.013376012125333405
5206503,GO,Centro-Oeste,72.38,0.013352687681292663
3115508,MG,Sudeste,78.2,0.013315223011047483
3203601,ES,Sudeste,84.09,0.01329586056897594
4107751,PR,Sul,77.82,0.013282124615411301
3134202,MG,Sudeste,66.72,0.01326334750524177
4126306,PR,Sul,81.96,0.01326299128211327
3137700,MG,Sudeste,69.27,0.013262629792565393
4106555,PR,Sul,87.98,0.013261011624456503
2309805,CE,Nordeste,91.18,0.013205994649333398
3120706,MG,Sudeste,80.92,0.013115533953543647
4121208,PR,Sul,75.8,0.013114787472771297
4200606,SC,Sul,79.3,0.013092509589957595
4127957,PR,Sul,79.06,0.013002760356346656
4122008,PR,Sul,89.22,0.012904921643628426
2210359,PI,Nordeste,73.08,0.012890105169263975
2515203,PB,Nordeste,69.29,0.012882455092531503
4113601,PR,Sul,54.92,0.012863855280312246
3169109,MG,Sudeste,89.2,0.012852567717375252
3201407,ES,Sudeste,82.7,0.012793390007470637
3110707,MG,Sudeste,85.08,0.012781494699941241
4210555,SC,Sul,75.96,0.012777295085257708
4123600,PR,Sul,100.0,0.012756363927998494
5207535,GO,Centro-Oeste,70.81,0.012713088569962174
3154101,MG,Sudeste,64.51,0.012699205811364418
3120201,MG,Sudeste,86.07,0.012691532355887217
3132206,MG,Sudeste,90.91,0.012662769128022361
3105202,MG,Sudeste,77.5,0.012661109647808646
5220009,GO,Centro-Oeste,89.53,0.012637636368278814
2313708,CE,Nordeste,88.49,0.012631210400000146
3128600,MG,Sudeste,51.62,0.012624438670776613
3162906,MG,Sudeste,69.83,0.012611465786102316
3205069,ES,Sudeste,82.2,0.012606654047388454
3140159,MG,Sudeste,74.09,0.012583653860512566
